Trial,time,PositionX,PositionY,PositionZ,RotationQX,RotationQY,RotationQZ,RotationQW,frameDiff,userLevel,preTrialOffset,preLevelOffset,
1,2.799997,-0.2605994,1.591807,3.4575346,-0.106349,-0.5359561,-0.1789568,0.8181781,,,,,
1,2.811108,-0.2583206,1.6012,3.4555652,-0.1125988,-0.5370728,-0.1861941,0.8149884,,,,,
1,2.822219,-0.2554356,1.610854,3.4539633,-0.1185681,-0.5384834,-0.1942221,0.8113292,,,,,
1,2.83333,-0.2529652,1.620017,3.4523017,-0.1244319,-0.5398559,-0.2023995,0.8075313,,,,,
1,2.844441,-0.2496184,1.62921,3.4514127,-0.129249,-0.5409016,-0.2120363,0.8035924,,,,,
1,2.855552,-0.2461687,1.637908,3.4512344,-0.1325974,-0.5422461,-0.2232064,0.7991032,,,,,
1,2.866663,-0.2422902,1.645626,3.4504382,-0.1357164,-0.5437311,-0.2343418,0.7943686,,,,,
1,2.877774,-0.237825,1.653512,3.4512773,-0.1361336,-0.5448288,-0.2482345,0.789309,,,,,
1,2.888885,-0.2322077,1.660952,3.4528515,-0.1358452,-0.5458566,-0.2638558,0.7835603,,,,,
1,2.899997,-0.226629,1.667511,3.4549697,-0.1348246,-0.5461043,-0.280705,0.777687,,,,,
1,2.911108,-0.2201377,1.673632,3.4578205,-0.1324695,-0.5474131,-0.298606,0.7704707,,,,,
1,2.922219,-0.2136148,1.678532,3.461271,-0.1296997,-0.5480387,-0.3177294,0.7628103,,,,,
1,2.93333,-0.2070549,1.683255,3.4644791,-0.127041,-0.5474565,-0.337157,0.7552994,,,,,
1,2.944441,-0.1999643,1.686116,3.4693628,-0.1223016,-0.5457394,-0.36036,0.7465599,,,,,
1,2.955552,-0.1923896,1.687175,3.4750016,-0.1158342,-0.5414189,-0.3868567,0.7374212,,,,,
1,2.966663,-0.184606,1.686854,3.4807261,-0.1078927,-0.5343754,-0.4148066,0.7285174,,,,,
1,2.977774,-0.1772171,1.686496,3.4865278,-0.0996808,-0.527146,-0.4420873,0.718846,,,,,
1,2.988885,-0.1691818,1.683732,3.4937347,-0.0876106,-0.5173699,-0.4720227,0.7084118,,,,,
1,2.999996,-0.1612486,1.679507,3.5018979,-0.07422265,-0.5069133,-0.5002575,0.6980489,,,,,
1,3.011107,-0.1534662,1.673364,3.5106451,-0.05916955,-0.4951674,-0.5276082,0.6877048,,,,,
1,3.022218,-0.1459212,1.667897,3.5185618,-0.04554848,-0.4836316,-0.5531723,0.6767764,,,,,
1,3.033329,-0.1382762,1.658389,3.527783,-0.03015244,-0.4690281,-0.5779606,0.6671318,,,,,
1,3.04444,-0.1306199,1.649384,3.5366748,-0.01599504,-0.4545284,-0.6014638,0.6568024,,,,,
1,3.055551,-0.1233948,1.636317,3.5459449,-0.000836745,-0.4366124,-0.6232541,0.648786,,,,,
1,3.066662,-0.1158548,1.6218,3.5558347,0.01457728,-0.4181265,-0.6427937,0.6416962,,,,,
1,3.077773,-0.1086362,1.60577,3.5655774,0.03038488,-0.399758,-0.6593013,0.6360756,,,,,
1,3.088884,-0.1014091,1.587604,3.5747075,0.04553519,-0.3809505,-0.6731284,0.6322194,,,,,
1,3.099995,-0.09407862,1.567624,3.5838104,0.05939376,-0.3610501,-0.6839355,0.6311476,,,,,
1,3.111106,-0.08689278,1.546337,3.5918956,0.07185046,-0.3397849,-0.6918263,0.6330561,,,,,
1,3.122217,-0.08003221,1.524863,3.5996184,0.08445507,-0.3175877,-0.7005517,0.6334294,,,,,
1,3.133328,-0.07327364,1.500465,3.6056491,-0.09508562,0.2925946,0.7044632,-0.6395927,,,,,
1,3.144439,-0.06698036,1.476214,3.6119128,-0.1066716,0.2674827,0.7092034,-0.6435096,,,,,
1,3.15555,-0.06079628,1.449087,3.6158377,-0.1166089,0.2380687,0.7088816,-0.653615,,,,,
1,3.166661,-0.05517225,1.42129,3.6180302,-0.1272739,0.2072091,0.7057098,-0.6654618,,,,,
1,3.177772,-0.04930323,1.392573,3.6191011,-0.1401543,0.1775975,0.7014546,-0.6758531,,,,,
1,3.188883,-0.04279847,1.363842,3.6182708,0.1567291,-0.1503029,-0.6961975,0.6842178,,,,,
1,3.199994,-0.03610031,1.333844,3.6170708,0.1775156,-0.1255194,-0.6920002,0.6883815,,,,,
1,3.211105,-0.02927576,1.305409,3.6136899,0.1994718,-0.1001209,-0.6858149,0.6927081,,,,,
1,3.222216,-0.02272192,1.276811,3.6109052,0.2200119,-0.07222898,-0.6783074,0.6973355,,,,,
1,3.233327,-0.01601785,1.250334,3.6041002,0.2409425,-0.0413603,-0.6651874,0.7055222,,,,,
1,3.244438,-0.01009108,1.22448,3.5957843,-0.2573642,0.008979395,0.6479823,-0.7167998,,,,,
1,3.255549,-0.004385337,1.199544,3.5861027,-0.2701829,-0.01907193,0.6328207,-0.7253794,,,,,
1,3.26666,0.001860701,1.175301,3.5766854,-0.2842367,-0.04365122,0.6235467,-0.7269757,,,,,
1,3.277771,0.008405052,1.151757,3.5654781,-0.3015213,-0.05973548,0.6274478,-0.71542,,,,,
1,3.288882,0.01607266,1.131011,3.5536392,0.3239351,0.07391727,-0.6371114,0.6954793,,,,,
1,3.299993,0.02443556,1.112108,3.5422004,0.3476017,0.08897185,-0.6414468,0.6780879,,,,,
1,3.311104,0.03121981,1.09275,3.5319654,0.3675227,0.106312,-0.6368423,0.6693704,,,,,
1,3.322215,0.03847806,1.078176,3.5204103,0.3832784,0.1234983,-0.6247585,0.6689714,,,,,
1,3.333326,0.04479685,1.063042,3.5089184,0.3921288,0.1391963,-0.6106558,0.6737647,,,,,
1,3.344437,0.05194584,1.04731,3.4977102,0.4001693,0.1528594,-0.5997357,0.6758813,,,,,
1,3.355548,0.05947458,1.036573,3.4850225,0.4000475,0.1620345,-0.5873284,0.6846548,,,,,
1,3.366659,0.0657655,1.025441,3.4735251,-0.4047627,-0.1741095,0.5731573,-0.6909007,,,,,
1,3.37777,0.07332236,1.013709,3.4628991,-0.4126762,-0.185571,0.5604663,-0.6936421,,,,,
1,3.388881,0.08043935,1.004616,3.452112,-0.4211727,-0.1956041,0.5468871,-0.6966112,,,,,
1,3.399992,0.08801027,0.9965686,3.4417374,-0.4315645,-0.2071968,0.5355864,-0.6956787,,,,,
1,3.411103,0.09664741,0.9888284,3.4320237,-0.4436892,-0.2180422,0.5257543,-0.6922282,,,,,
1,3.422215,0.1046773,0.9807708,3.4226417,-0.4552151,-0.2284397,0.5157975,-0.6888741,,,,,
1,3.433326,0.1141701,0.9738901,3.4137763,-0.4657583,-0.2366719,0.5079914,-0.6848361,,,,,
1,3.444437,0.1231558,0.968194,3.4049207,-0.4714282,-0.2444471,0.4995628,-0.6844253,,,,,
1,3.455548,0.1322054,0.9634633,3.3966238,-0.4743337,-0.2528981,0.4901581,-0.6861452,,,,,
1,3.466659,0.1414478,0.9588828,3.3881764,-0.4742674,-0.2622759,0.4800276,-0.6898227,,,,,
1,3.47777,0.1497314,0.9544007,3.3797656,-0.4751502,-0.2722669,0.4680591,-0.6935587,,,,,
1,3.488881,0.1588093,0.95145,3.3721339,-0.4742923,-0.2818235,0.4542184,-0.6995056,,,,,
1,3.499992,0.1671804,0.9487944,3.3654759,-0.4767355,-0.2904379,0.4413247,-0.7025678,,,,,
1,3.511103,0.1768695,0.9469302,3.3593044,0.4802745,0.2973236,-0.4295597,0.7045661,,,,,
1,3.522214,0.1863055,0.9457134,3.3543584,0.4856855,0.3027143,-0.4219265,0.7031726,,,,,
1,3.533325,0.1962012,0.9452931,3.349783,0.4905707,0.307735,-0.4151267,0.7016476,,,,,
1,3.544436,0.2054716,0.9454485,3.3457265,0.4949141,0.3131073,-0.4067034,0.7011535,,,,,
1,3.555547,0.2149033,0.9461715,3.3420919,0.498536,0.3181194,-0.3957908,0.7025749,,,,,
1,3.566658,0.224053,0.9474806,3.3392158,0.5011458,0.320792,-0.3830702,0.7065427,,,,,
1,3.577769,0.2324837,0.9486393,3.3374145,0.5045053,0.3229933,-0.3690706,0.7105888,,,,,
1,3.58888,0.2414501,0.9510221,3.3359957,0.5064532,0.3219462,-0.3560579,0.7162951,,,,,
1,3.599991,0.250033,0.9540685,3.3358402,0.5079504,0.3218215,-0.3439899,0.7211715,,,,,
1,3.611102,0.2585409,0.9575849,3.3359424,0.5085386,0.3229972,-0.3349398,0.7244838,,,,,
1,3.622213,0.2669665,0.9606668,3.3359532,0.5090899,0.3253939,-0.3270069,0.7266449,,,,,
1,3.633324,0.2750379,0.9650278,3.3375694,0.5081427,0.3288131,-0.3216186,0.7281721,,,,,
1,3.644435,0.2832211,0.9700086,3.3401171,0.506736,0.3321964,-0.3145288,0.730709,,,,,
1,3.655546,0.2913359,0.9745373,3.3423437,0.5054743,0.334674,-0.30602,0.7340578,,,,,
1,3.666657,0.2994972,0.9800426,3.3459837,0.5018885,0.3355013,-0.2977574,0.7395183,,,,,
1,3.677768,0.3074465,0.9867203,3.3508563,0.4934487,0.3355655,-0.2907773,0.7478988,,,,,
1,3.688879,0.3152699,0.9927591,3.3545943,0.4854091,0.3381752,-0.2855719,0.7539657,,,,,
1,3.69999,0.3228195,0.9997039,3.3593122,0.4722449,0.3443124,-0.2848402,0.7598024,,,,,
1,3.711101,0.3300648,1.006506,3.3637925,0.4592318,0.3520141,-0.2852022,0.7641021,,,,,
1,3.722212,0.3369381,1.014073,3.3692036,0.4411464,0.3636878,-0.2903503,0.7673446,,,,,
1,3.733323,0.343621,1.021873,3.3746457,0.4211931,0.376314,-0.2973447,0.7697859,,,,,
1,3.744434,0.3504152,1.029333,3.380208,0.4040649,0.3859633,-0.3015186,0.772561,,,,,
1,3.755545,0.3573182,1.03811,3.3872074,0.3857276,0.3941745,-0.3065979,0.7757825,,,,,
1,3.766656,0.3645387,1.047237,3.3944466,0.3703937,0.398825,-0.3106461,0.77926,,,,,
1,3.777767,0.3710451,1.056706,3.4017918,0.3551359,0.4024225,-0.3106299,0.7845023,,,,,
1,3.788878,0.377024,1.067004,3.4095997,0.3393335,0.4062238,-0.3108624,0.7894299,,,,,
1,3.799989,0.3829622,1.076933,3.4167528,0.3221951,0.4109544,-0.3136946,0.7930337,,,,,
1,3.8111,0.3869397,1.08831,3.4246506,0.3019565,0.4154112,-0.3201845,0.7960765,,,,,
1,3.822211,0.3916535,1.098916,3.4322489,0.2827766,0.4196102,-0.3258493,0.7986157,,,,,
1,3.833322,0.395245,1.110213,3.4398443,0.2621587,0.4224316,-0.3330093,0.8012048,,,,,
1,3.844433,0.398414,1.122153,3.4476414,0.2428411,0.4233917,-0.3388594,0.8043271,,,,,
1,3.855544,0.4006872,1.134479,3.455304,0.22445,0.4229088,-0.3427961,0.8082457,,,,,
1,3.866655,0.4030255,1.146705,3.4631407,0.2074148,0.4225624,-0.345561,0.8117929,,,,,
1,3.877766,0.4035804,1.159845,3.4708849,0.1925207,0.4199356,-0.3457963,0.8167096,,,,,
1,3.888877,0.4035706,1.173303,3.4790606,0.1782256,0.4158805,-0.3441801,0.8226902,,,,,
1,3.899988,0.4026241,1.18677,3.4868538,0.1640045,0.4102619,-0.3441315,0.8284693,,,,,
1,3.911099,0.4008257,1.199873,3.4945951,0.1504184,0.4027914,-0.3446448,0.834478,,,,,
1,3.92221,0.399411,1.212831,3.5019029,0.1367846,0.3960783,-0.3450399,0.8398569,,,,,
1,3.933321,0.3960317,1.225991,3.5095099,0.1251635,0.3864906,-0.3435231,0.8467296,,,,,
1,3.944432,0.3918097,1.239486,3.51703,0.1146844,0.3767071,-0.3382044,0.8547263,,,,,
1,3.955544,0.3876292,1.252656,3.5245526,0.104268,0.3669176,-0.332731,0.8624324,,,,,
1,3.966655,0.3815252,1.266432,3.5311572,0.09624863,0.3544648,-0.3245173,0.8716533,,,,,
1,3.977766,0.3745746,1.279858,3.5376166,0.08933206,0.3402084,-0.3183694,0.8802947,,,,,
1,3.988877,0.3670995,1.293182,3.5439574,0.08401079,0.3240834,-0.3172102,0.8872935,,,,,
1,3.999988,0.3594158,1.306637,3.5496504,0.07892331,0.30651,-0.3199737,0.8929948,,,,,
1,4.011099,0.3519848,1.31993,3.5554191,0.07361787,0.2887358,-0.3238601,0.8979569,,,,,
1,4.02221,0.3431011,1.33373,3.5599125,0.06999606,0.2667394,-0.3337973,0.9014044,,,,,
1,4.033321,0.3342601,1.3475,3.5640429,0.06685891,0.2429581,-0.3489484,0.9026275,,,,,
1,4.044433,0.3258246,1.360981,3.5678885,0.06311154,0.2210145,-0.3630501,0.9029751,,,,,
1,4.055544,0.3163915,1.374626,3.570814,0.05978162,0.197667,-0.3817737,0.90089,,,,,
1,4.066655,0.3068776,1.388349,3.5728406,0.05595876,0.1734177,-0.3982342,0.8990019,,,,,
1,4.077766,0.2976007,1.40226,3.5745088,0.05140623,0.1471854,-0.4115428,0.8979567,,,,,
1,4.088878,0.2892639,1.415862,3.5764662,0.04640314,0.1204602,-0.4223623,0.8971879,,,,,
1,4.099989,0.2812762,1.429503,3.5767363,0.04126716,0.08935827,-0.431662,0.8966494,,,,,
1,4.1111,0.2747006,1.443262,3.576346,0.03634541,0.05735931,-0.4407687,0.8950485,,,,,
1,4.122211,0.2676306,1.45722,3.5754344,0.0293981,0.02900643,-0.4496755,0.8922367,,,,,
1,4.133323,0.2605755,1.470539,3.5747841,-0.02071078,-0.004109067,0.4589304,-0.8882214,,,,,
1,4.144434,0.2532503,1.483317,3.5709648,0.006440867,-0.01304435,-0.4717642,0.8816047,,,,,
1,4.155545,0.2465612,1.496271,3.569005,-0.004641193,-0.03275827,-0.4845953,0.8741125,,,,,
1,4.166656,0.2416319,1.508614,3.5643131,-0.0158604,-0.05089121,-0.4994137,0.8647223,,,,,
1,4.177768,0.2365171,1.521076,3.5614438,-0.02598151,-0.0722208,-0.5098614,0.8568258,,,,,
1,4.188879,0.2320988,1.533042,3.5582678,-0.03645659,-0.09438957,-0.5184259,0.8491149,,,,,
1,4.19999,0.2302919,1.54416,3.5535758,-0.0476776,-0.1186199,-0.5232441,0.8425389,,,,,
1,4.211102,0.2273402,1.555282,3.5501359,-0.05815164,-0.1421477,-0.5283561,0.8350164,,,,,
1,4.222213,0.2258425,1.565758,3.5460206,-0.06917326,-0.1654676,-0.5304934,0.8285,,,,,
1,4.233324,0.2239923,1.57611,3.5421674,-0.08074664,-0.1875489,-0.5319404,0.8217936,,,,,
1,4.244435,0.2245204,1.584898,3.5367194,-0.09506055,-0.2056094,-0.5283936,0.8182228,,,,,
1,4.255547,0.2234787,1.594794,3.5321194,-0.1090089,-0.2214086,-0.5269148,0.8132996,,,,,
1,4.266658,0.2235354,1.603626,3.5261548,-0.1248875,-0.2307108,-0.5239623,0.8103328,,,,,
1,4.277769,0.2241555,1.611958,3.5196379,-0.141735,-0.2377754,-0.5215546,0.8070656,,,,,
1,4.28888,0.2243974,1.620352,3.514125,-0.1588843,-0.2463875,-0.5191672,0.8028166,,,,,
1,4.299992,0.2268037,1.62629,3.5076888,-0.1806575,-0.2537618,-0.5164399,0.7976576,,,,,
1,4.311103,0.2284341,1.633066,3.5025724,-0.1991415,-0.2643405,-0.5143467,0.7911475,,,,,
1,4.322214,0.2327986,1.637219,3.4974292,-0.2189603,-0.2775964,-0.5133082,0.7819918,,,,,
1,4.333325,0.235962,1.642427,3.492753,-0.2361924,-0.2915579,-0.5126768,0.7722497,,,,,
1,4.344437,0.2400819,1.646882,3.4885302,-0.253407,-0.307163,-0.5130329,0.7604164,,,,,
1,4.355548,0.2456786,1.649154,3.4843945,-0.2732088,-0.3243833,-0.5146609,0.7451554,,,,,
1,4.366659,0.2514089,1.650112,3.481108,-0.2973288,-0.3392393,-0.5164399,0.7278751,,,,,
1,4.37777,0.2566513,1.651499,3.4772491,-0.3215144,-0.3505397,-0.5173433,0.7114115,,,,,
1,4.388882,0.2631222,1.649084,3.4736736,-0.3496922,-0.3504522,-0.5226352,0.6940828,,,,,
1,4.399993,0.2687756,1.648869,3.4700971,-0.3717726,-0.3535466,-0.5270019,0.6775389,,,,,
1,4.411104,0.2755443,1.646201,3.4673457,-0.3921682,-0.3515864,-0.5354459,0.6602188,,,,,
1,4.422215,0.2829406,1.642296,3.4651982,-0.4101028,-0.3508397,-0.5450197,0.6416235,,,,,
1,4.433327,0.2902617,1.637224,3.4640642,0.4258492,0.3491789,0.5566112,-0.6220213,,,,,
1,4.444438,0.2976461,1.631133,3.4633811,-0.4405743,-0.3466725,-0.5694262,0.6012207,,,,,
1,4.455549,0.3050441,1.625438,3.4627222,-0.4551743,-0.3447168,-0.5809343,0.5800879,,,,,
1,4.46666,0.3120039,1.616426,3.4636058,-0.4656421,-0.3384696,-0.5976146,0.5580972,,,,,
1,4.477772,0.3185396,1.608302,3.4640761,-0.4771145,-0.3308606,-0.6129491,0.5358979,,,,,
1,4.488883,0.3237655,1.596858,3.4665527,-0.4854226,-0.316934,-0.6341,0.5116981,,,,,
1,4.499994,0.3285282,1.584807,3.469746,-0.492212,-0.3016716,-0.656257,0.4858481,,,,,
1,4.511106,0.3321305,1.571255,3.4744323,-0.4978743,-0.2843515,-0.6780372,0.4599248,,,,,
1,4.522217,0.3356729,1.556901,3.4792799,-0.4994029,-0.2675365,-0.6991341,0.4361566,,,,,
1,4.533328,0.3390162,1.543224,3.4842148,-0.4985322,-0.2531621,-0.7186595,0.4134044,,,,,
1,4.544439,0.340775,1.524763,3.4913364,-0.4899262,-0.2329761,-0.7403583,0.3969434,,,,,
1,4.555551,0.3412504,1.507083,3.4981548,-0.4843971,-0.2081458,-0.7588035,0.3824291,,,,,
1,4.566662,0.341206,1.489963,3.5043238,-0.4790852,-0.1820738,-0.7763694,0.3668476,,,,,
1,4.577773,0.3386215,1.471117,3.5124758,-0.4702971,-0.1535535,-0.7944225,0.3523276,,,,,
1,4.588884,0.3340952,1.451821,3.5213151,-0.4565919,-0.1296284,-0.8138764,0.3351502,,,,,
1,4.599996,0.330385,1.43292,3.5281162,-0.4414946,-0.1077681,-0.8321574,0.3177776,,,,,
1,4.611107,0.3240308,1.411482,3.5365809,-0.4192149,-0.08296589,-0.8502082,0.3074436,,,,,
1,4.622218,0.3160873,1.389902,3.5430821,-0.3925402,-0.05349995,-0.8652533,0.3072245,,,,,
1,4.633329,0.3099464,1.369263,3.5500372,-0.3669057,-0.0244696,-0.8776233,0.3075041,,,,,
1,4.644441,0.3002632,1.347464,3.5549349,-0.3319185,0.009291023,-0.8866841,0.3217688,,,,,
1,4.655552,0.2909812,1.326162,3.5596124,-0.2950943,0.0406583,-0.8921658,0.339568,,,,,
1,4.666663,0.2809387,1.304908,3.5635321,-0.2575374,0.06796415,-0.8950143,0.3577773,,,,,
1,4.677774,0.2693626,1.282975,3.5668172,-0.2218426,0.08831593,-0.8972089,0.3714867,,,,,
1,4.688886,0.2592783,1.262264,3.5704442,0.1892814,-0.1066964,0.8993528,-0.3794115,,,,,
1,4.699997,0.246576,1.240681,3.5721896,0.1595925,-0.1206412,0.9009268,-0.3851063,,,,,
1,4.711108,0.2340167,1.220795,3.5722022,0.1327671,-0.136991,0.901576,-0.3882871,,,,,
1,4.722219,0.2214016,1.201911,3.5714381,0.1021302,-0.1567948,0.9010578,-0.3912539,,,,,
1,4.733331,0.2100934,1.183751,3.5702112,0.06949255,-0.1767393,0.8996985,-0.3930351,,,,,
1,4.744442,0.1975301,1.167761,3.5676762,0.03616998,-0.198925,0.896921,-0.3932599,,,,,
1,4.755553,0.1861274,1.152912,3.5636983,0.003560998,-0.2172314,0.8955501,-0.3883142,,,,,
1,4.766665,0.174776,1.138766,3.5588228,-0.02817295,-0.2366517,0.8908828,-0.386691,,,,,
1,4.777776,0.1635981,1.12573,3.5548581,-0.05597176,-0.2538766,0.8844854,-0.3874267,,,,,
1,4.788887,0.1533537,1.113925,3.5494469,-0.07815675,-0.2670968,0.8779193,-0.3896262,,,,,
1,4.799998,0.1426386,1.100381,3.5461563,-0.1006249,-0.2780571,0.8715779,-0.3910381,,,,,
1,4.81111,0.1332605,1.089765,3.5404305,-0.1195807,-0.2844936,0.8644395,-0.3968729,,,,,
1,4.822221,0.1242429,1.079768,3.5358468,0.1422965,0.2914452,-0.8541896,0.4064131,,,,,
1,4.833332,0.1155234,1.069839,3.5311589,0.1667975,0.2982595,-0.8444377,0.4124863,,,,,
1,4.844443,0.108185,1.061724,3.5266556,0.1931424,0.3017606,-0.8342472,0.4191276,,,,,
1,4.855555,0.1029208,1.056008,3.5222539,0.2222373,0.3038132,-0.8230595,0.4253013,,,,,
1,4.866666,0.09590092,1.048404,3.518284,0.2472195,0.3079878,-0.8113534,0.430966,,,,,
1,4.877777,0.08931546,1.042741,3.5137327,0.2634085,0.3108799,-0.8025597,0.4357379,,,,,
1,4.888888,0.08212854,1.037705,3.5088105,0.272283,0.3144484,-0.7952675,0.4410602,,,,,
1,4.9,0.07560809,1.033035,3.5047957,0.2855563,0.3196355,-0.7838871,0.4492345,,,,,
1,4.911111,0.07124214,1.031224,3.5023187,0.3022609,0.3234923,-0.7627909,0.4713185,,,,,
1,4.922222,0.06741884,1.030893,3.5014291,0.3226759,0.3203778,-0.7328243,0.5061688,,,,,
1,4.933333,0.06311987,1.02964,3.5006489,0.3399248,0.313738,-0.7074053,0.5344131,,,,,
1,4.944445,0.05682792,1.033994,3.5025098,0.3665431,0.2840526,-0.6717098,0.5777249,,,,,
1,4.955556,0.05682792,1.033994,3.5025098,0.3665431,0.2840526,-0.6717098,0.5777249,,,,,
1,4.966667,0.05496745,1.038243,3.5054355,0.381209,0.2639427,-0.6577826,0.5935789,,,,,
1,4.977778,0.05329597,1.04319,3.5094126,0.3979968,0.2384316,-0.6409538,0.6114958,,,,,
1,4.98889,0.05180239,1.048146,3.5138744,0.4132662,0.2130686,-0.621352,0.630662,,,,,
1,5.000001,0.05047458,1.055909,3.5208091,0.4256956,0.18353,-0.601097,0.6509858,,,,,
1,5.011112,0.04949931,1.065232,3.5283329,0.4311721,0.1572795,-0.5870628,0.6668666,,,,,
1,5.022223,0.04756281,1.076144,3.5360163,0.4297422,0.1360386,-0.5808103,0.6778455,,,,,
1,5.033335,0.04506324,1.086215,3.542653,0.4266002,0.1185658,-0.5742649,0.6886031,,,,,
1,5.044446,0.04124454,1.099617,3.5500417,-0.4143951,-0.1061911,0.5705981,-0.7010121,,,,,
1,5.055557,0.03313497,1.1297,3.5654947,-0.3870081,-0.08298281,0.5600226,-0.727814,,,,,
1,5.066669,0.03313497,1.1297,3.5654947,-0.3870081,-0.08298281,0.5600226,-0.727814,,,,,
1,5.07778,0.02521928,1.161868,3.5810132,-0.3623393,-0.05521281,0.5452496,-0.7538996,,,,,
1,5.088891,0.02521928,1.161868,3.5810132,-0.3623393,-0.05521281,0.5452496,-0.7538996,,,,,
1,5.100002,0.01768546,1.197994,3.5969275,-0.3392749,-0.01962237,0.5412804,-0.7691054,,,,,
1,5.111114,0.01398462,1.215953,3.6040393,-0.3261081,-0.001591772,0.5399411,-0.7759604,,,,,
1,5.122225,0.01398462,1.215953,3.6040393,-0.3261081,-0.001591772,0.5399411,-0.7759604,,,,,
1,5.133336,0.009291239,1.235541,3.6101854,-0.3085805,0.01642822,0.5394459,-0.7832665,,,,,
1,5.144447,-0.000637263,1.277475,3.6208755,-0.2725171,0.04904535,0.5308576,-0.800949,,,,,
1,5.155559,-0.000637263,1.277475,3.6208755,-0.2725171,0.04904535,0.5308576,-0.800949,,,,,
1,5.16667,-0.005399615,1.299746,3.6240975,-0.2536164,0.06614104,0.525931,-0.8091357,,,,,
1,5.177781,-0.01299483,1.341911,3.6309237,-0.2220897,0.1044105,0.524064,-0.815556,,,,,
1,5.188892,-0.01299483,1.341911,3.6309237,-0.2220897,0.1044105,0.524064,-0.815556,,,,,
1,5.200004,-0.01673053,1.36301,3.6341498,-0.207063,0.1226919,0.5244427,-0.8167199,,,,,
1,5.211115,-0.01998979,1.384562,3.6355576,-0.1927215,0.1397778,0.5267401,-0.8160058,,,,,
1,5.222226,-0.02338457,1.40633,3.6358079,-0.1779414,0.1547317,0.528415,-0.8155811,,,,,
1,5.233337,-0.02668345,1.427736,3.6364582,-0.1619993,0.1692067,0.5288842,-0.8157247,,,,,
1,5.244449,-0.02934606,1.449057,3.6349858,-0.14576,0.18187,0.5297055,-0.8155302,,,,,
1,5.25556,-0.03126477,1.469618,3.6328679,-0.1287514,0.1955084,0.5305327,-0.8146991,,,,,
1,5.266671,-0.03451668,1.50951,3.6285808,0.09541272,-0.2244885,-0.5298767,0.8122388,,,,,
1,5.277782,-0.03451668,1.50951,3.6285808,0.09541272,-0.2244885,-0.5298767,0.8122388,,,,,
1,5.288894,-0.03603797,1.546661,3.6215457,0.06441792,-0.2517888,-0.5260957,0.8097382,,,,,
1,5.300005,-0.0365552,1.564283,3.6176407,0.04874988,-0.2638533,-0.5223944,0.8093881,,,,,
1,5.311116,-0.0368233,1.581202,3.6134545,0.03300903,-0.2751246,-0.5177078,0.8094414,,,,,
1,5.322227,-0.03729235,1.598284,3.6095999,0.016435,-0.2861592,-0.5125386,0.8094115,,,,,
1,5.333339,-0.03718212,1.613305,3.6047251,0.000414535,-0.2957289,-0.5070961,0.8095665,,,,,
1,5.34445,-0.03718212,1.613305,3.6047251,0.000414535,-0.2957289,-0.5070961,0.8095665,,,,,
1,5.355561,-0.03702955,1.627893,3.5998127,-0.01453944,-0.3049394,-0.5043822,0.8077123,,,,,
1,5.366673,-0.03701295,1.654251,3.5893486,-0.0398273,-0.3198467,-0.5062366,0.7998977,,,,,
1,5.377784,-0.03685602,1.666608,3.5840063,-0.04960543,-0.3268224,-0.5072674,0.7958681,,,,,
1,5.388895,-0.03650027,1.679106,3.5792578,-0.05898984,-0.3344086,-0.5070804,0.7921872,,,,,
1,5.400006,-0.03569262,1.690394,3.5740604,-0.06646419,-0.3426931,-0.5053709,0.7891415,,,,,
1,5.411118,-0.03467679,1.700812,3.5692645,-0.07366678,-0.3509133,-0.502203,0.7869086,,,,,
1,5.422229,-0.03467679,1.700812,3.5692645,-0.07366678,-0.3509133,-0.502203,0.7869086,,,,,
1,5.43334,-0.03348725,1.710632,3.5643359,-0.08169656,-0.3591745,-0.4981365,0.784971,,,,,
1,5.444451,-0.02831016,1.730154,3.5507224,-0.0991357,-0.3750532,-0.4916127,0.7796307,,,,,
1,5.455563,-0.02831016,1.730154,3.5507224,-0.0991357,-0.3750532,-0.4916127,0.7796307,,,,,
1,5.466674,-0.02667549,1.744936,3.5407547,-0.1189872,-0.3844869,-0.4831482,0.7775472,,,,,
1,5.477785,-0.02560233,1.752241,3.5356947,-0.1295596,-0.3885817,-0.4774272,0.7773557,,,,,
1,5.488896,-0.02378942,1.758668,3.5315457,-0.1411516,-0.3923429,-0.468098,0.7791197,,,,,
1,5.500008,-0.02178816,1.764591,3.527473,-0.1526677,-0.3984154,-0.4560413,0.7810149,,,,,
1,5.511119,-0.01897746,1.770393,3.5242966,-0.163583,-0.4060743,-0.4448986,0.781287,,,,,
1,5.52223,-0.01642676,1.77602,3.5204753,-0.174578,-0.4134141,-0.436257,0.7799302,,,,,
1,5.533341,-0.01642676,1.77602,3.5204753,-0.174578,-0.4134141,-0.436257,0.7799302,,,,,
1,5.544453,-0.01022516,1.784375,3.5148049,-0.1952907,-0.428084,-0.4272778,0.7720359,,,,,
1,5.555564,-0.006988868,1.787364,3.5120862,-0.2059544,-0.4329341,-0.4263779,0.7670416,,,,,
1,5.566675,-0.00355342,1.789988,3.5090572,-0.2163353,-0.4363133,-0.4257411,0.7626101,,,,,
1,5.577786,-3.91E-05,1.792893,3.5063754,-0.2267141,-0.4393478,-0.4244207,0.7585785,,,,,
1,5.588898,0.003853925,1.794484,3.5039315,-0.2376005,-0.4416756,-0.4245976,0.7537807,,,,,
